run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23
1559.0,1183.0,780.0,1589.0,818.0,2120.0,1065.0,771.0,818.0,,,,220.0,,1130.0,1031.0,1614.0,2444.0,,1288.0,1088.0,1650.0,1873.0,
1102.0,2197.0,164.0,1031.0,2353.0,2952.0,230.0,2092.0,579.0,,,,721.0,,1414.0,920.0,1568.0,641.0,,723.0,511.0,595.0,1855.0,
22.0,978.0,1585.0,589.0,340.0,2202.0,2121.0,461.0,3290.0,,,,2120.0,,15.0,131.0,503.0,1392.0,,1557.0,2480.0,3074.0,24.0,
3064.0,242.0,617.0,936.0,925.0,367.0,1467.0,1684.0,126.0,,,,2349.0,,880.0,1504.0,2811.0,436.0,,651.0,185.0,617.0,234.0,
1599.0,1046.0,73.0,23.0,1192.0,1082.0,651.0,1182.0,1696.0,,,,136.0,,488.0,188.0,839.0,1248.0,,1308.0,661.0,25.0,123.0,
1401.0,615.0,1636.0,136.0,117.0,1327.0,898.0,3109.0,3360.0,,,,1745.0,,168.0,136.0,657.0,1572.0,,296.0,136.0,293.0,1581.0,
521.0,3051.0,866.0,2354.0,2937.0,1031.0,3362.0,1804.0,2470.0,,,,1477.0,,3132.0,511.0,367.0,348.0,,3351.0,792.0,794.0,2522.0,
358.0,1159.0,701.0,1614.0,734.0,1572.0,135.0,1065.0,1973.0,,,,572.0,,1636.0,1288.0,511.0,1663.0,,376.0,188.0,700.0,2481.0,
1466.0,852.0,25.0,143.0,1696.0,489.0,2503.0,135.0,1896.0,,,,1257.0,,1929.0,1805.0,2619.0,1075.0,,2821.0,2329.0,248.0,1106.0,
2503.0,1644.0,5.0,753.0,81.0,1477.0,2914.0,1812.0,1813.0,,,,641.0,,3051.0,504.0,390.0,3332.0,,2523.0,2133.0,761.0,1017.0,
1719.0,2420.0,2683.0,3190.0,893.0,475.0,1452.0,2043.0,2525.0,,,,1064.0,,778.0,82.0,23.0,1326.0,,1105.0,1500.0,1748.0,89.0,
998.0,1079.0,2830.0,2404.0,2236.0,1075.0,946.0,2820.0,2291.0,,,,3039.0,,2228.0,2190.0,136.0,1482.0,,255.0,1420.0,455.0,5.0,
3024.0,388.0,1929.0,713.0,1562.0,2738.0,3010.0,3110.0,2349.0,,,,503.0,,1074.0,149.0,1284.0,625.0,,1379.0,82.0,1309.0,1691.0,
,618.0,1466.0,263.0,188.0,3332.0,521.0,1472.0,3081.0,,,,792.0,,1407.0,1302.0,2771.0,1497.0,,234.0,1200.0,1111.0,1110.0,
,1181.0,722.0,1708.0,2557.0,973.0,994.0,313.0,1929.0,,,,263.0,,1466.0,2326.0,1021.0,1963.0,,1210.0,1891.0,430.0,2272.0,
,312.0,3182.0,2326.0,2554.0,2864.0,3210.0,241.0,2663.0,,,,1482.0,,1541.0,2478.0,220.0,1200.0,,912.0,625.0,380.0,842.0,
,1065.0,1798.0,2243.0,2446.0,3128.0,1124.0,1026.0,2076.0,,,,1302.0,,1285.0,1284.0,3332.0,2120.0,,609.0,1522.0,1191.0,1671.0,
,1491.0,682.0,1284.0,3024.0,2619.0,2372.0,588.0,2860.0,,,,2619.0,,941.0,1248.0,1248.0,1303.0,,2527.0,936.0,1119.0,167.0,
,725.0,2197.0,1660.0,,792.0,50.0,266.0,2992.0,,,,402.0,,1079.0,3190.0,625.0,1021.0,,857.0,1482.0,289.0,113.0,
,343.0,108.0,1302.0,,1589.0,1288.0,480.0,1950.0,,,,565.0,,1327.0,143.0,2295.0,503.0,,50.0,1578.0,1159.0,721.0,
,2740.0,2427.0,126.0,,1088.0,300.0,1429.0,1745.0,,,,126.0,,14.0,2295.0,2157.0,1568.0,,1187.0,149.0,211.0,1437.0,
,2371.0,1183.0,1955.0,,136.0,131.0,627.0,1982.0,,,,1209.0,,216.0,33.0,402.0,217.0,,898.0,263.0,1491.0,292.0,
,245.0,3074.0,603.0,,149.0,2475.0,2296.0,2784.0,,,,843.0,,1454.0,2811.0,263.0,402.0,,337.0,641.0,520.0,1292.0,
,216.0,1108.0,2295.0,,1326.0,1258.0,703.0,1303.0,,,,778.0,,420.0,1801.0,732.0,2480.0,,2480.0,348.0,951.0,1302.0,
,80.0,615.0,1801.0,,1660.0,372.0,1545.0,2197.0,,,,1042.0,,1917.0,3128.0,217.0,2157.0,,123.0,839.0,3349.0,899.0,
,760.0,978.0,413.0,,2295.0,1066.0,2375.0,3031.0,,,,664.0,,31.0,348.0,2770.0,1043.0,,1452.0,1481.0,822.0,1499.0,
,455.0,2420.0,1200.0,,603.0,3313.0,1600.0,1840.0,,,,1840.0,,824.0,572.0,3084.0,664.0,,3369.0,1303.0,369.0,2516.0,
,755.0,1551.0,1373.0,,413.0,307.0,3009.0,3109.0,,,,297.0,,760.0,1925.0,1955.0,1393.0,,1180.0,1477.0,1672.0,1236.0,
,1419.0,80.0,2771.0,,402.0,507.0,2862.0,2847.0,,,,690.0,,2420.0,1477.0,2659.0,2659.0,,3362.0,2120.0,1098.0,1379.0,
,871.0,1855.0,2197.0,,1257.0,793.0,392.0,229.0,,,,410.0,,1542.0,560.0,299.0,2321.0,,1054.0,1504.0,1183.0,2821.0,
,793.0,1419.0,2864.0,,1393.0,3183.0,1592.0,3024.0,,,,2692.0,,2275.0,2480.0,1745.0,865.0,,946.0,3190.0,866.0,3351.0,
,2542.0,2740.0,401.0,,1568.0,158.0,1926.0,,,,,400.0,,1177.0,661.0,1663.0,778.0,,225.0,3128.0,2957.0,1318.0,
,1860.0,2206.0,511.0,,2404.0,1476.0,1227.0,,,,,2046.0,,1860.0,371.0,2887.0,1907.0,,445.0,183.0,1644.0,1258.0,
,174.0,245.0,2444.0,,1925.0,2429.0,479.0,,,,,1289.0,,929.0,603.0,1741.0,1092.0,,1292.0,220.0,473.0,376.0,
,1917.0,1046.0,1486.0,,1955.0,2739.0,711.0,,,,,1497.0,,1197.0,401.0,2568.0,181.0,,3010.0,973.0,1503.0,1214.0,
,1471.0,3051.0,2329.0,,1708.0,743.0,1304.0,,,,,657.0,,756.0,1373.0,297.0,2587.0,,3313.0,1075.0,1943.0,741.0,
,197.0,1644.0,2133.0,,3012.0,2784.0,349.0,,,,,1529.0,,1016.0,2771.0,733.0,3084.0,,845.0,865.0,672.0,609.0,
,98.0,618.0,1012.0,,1068.0,123.0,1413.0,,,,,2480.0,,2452.0,1209.0,1200.0,229.0,,3086.0,315.0,1586.0,2135.0,
,329.0,177.0,150.0,,664.0,845.0,337.0,,,,,181.0,,670.0,1589.0,1373.0,1064.0,,281.0,1589.0,1551.0,736.0,
,177.0,343.0,2811.0,,1200.0,92.0,899.0,,,,,1092.0,,2197.0,1614.0,2705.0,2619.0,,2751.0,1031.0,2206.0,912.0,
,1327.0,216.0,1420.0,,1481.0,757.0,1256.0,,,,,2659.0,,98.0,220.0,1012.0,843.0,,372.0,2864.0,2418.0,1196.0,
,867.0,1860.0,220.0,,263.0,533.0,1221.0,,,,,264.0,,367.0,475.0,641.0,839.0,,793.0,217.0,1095.0,1452.0,
,196.0,388.0,3332.0,,1891.0,1812.0,238.0,,,,,229.0,,949.0,2329.0,181.0,1522.0,,2475.0,3332.0,1539.0,2480.0,
,2228.0,822.0,661.0,,2157.0,330.0,1974.0,,,,,2321.0,,1534.0,1303.0,753.0,2046.0,,1017.0,1392.0,2371.0,122.0,
,31.0,2957.0,1522.0,,2587.0,2850.0,585.0,,,,,448.0,,1967.0,263.0,2522.0,2692.0,,135.0,229.0,978.0,255.0,
,1074.0,725.0,33.0,,572.0,2905.0,1448.0,,,,,1568.0,,38.0,865.0,2349.0,2238.0,,2914.0,1373.0,2583.0,723.0,
,929.0,1312.0,3012.0,,1663.0,1054.0,413.0,,,,,1827.0,,436.0,1568.0,560.0,400.0,,994.0,1663.0,3374.0,1210.0,
,1177.0,1917.0,1303.0,,1373.0,818.0,2098.0,,,,,1373.0,,2519.0,1481.0,1907.0,1302.0,,92.0,1445.0,1046.0,946.0,
,488.0,197.0,82.0,,2771.0,1273.0,1965.0,,,,,1107.0,,2523.0,23.0,410.0,185.0,,1124.0,2444.0,3112.0,3313.0,
,2513.0,1159.0,1248.0,,1420.0,1873.0,2765.0,,,,,1288.0,,197.0,3145.0,1840.0,126.0,,2899.0,402.0,587.0,1180.0,
,1054.0,196.0,1891.0,,1302.0,1723.0,1490.0,,,,,2984.0,,3365.0,150.0,2417.0,2984.0,,2935.0,2980.0,346.0,2232.0,
,1903.0,2228.0,184.0,,172.0,180.0,1581.0,,,,,679.0,,1535.0,589.0,413.0,277.0,,1407.0,1572.0,12.0,1217.0,
,1539.0,1491.0,348.0,,220.0,225.0,2522.0,,,,,3084.0,,1661.0,172.0,626.0,413.0,,3210.0,366.0,327.0,1557.0,
,1407.0,1327.0,1497.0,,1578.0,353.0,3392.0,,,,,436.0,,2342.0,413.0,1686.0,1134.0,,3183.0,830.0,755.0,513.0,
,830.0,455.0,172.0,,1021.0,1552.0,1017.0,,,,,1280.0,,1504.0,936.0,400.0,626.0,,1903.0,475.0,1207.0,2376.0,
,259.0,141.0,2349.0,,1392.0,444.0,3374.0,,,,,2887.0,,2243.0,2444.0,1497.0,2887.0,,757.0,1700.0,3113.0,2444.0,
,1309.0,1054.0,229.0,,865.0,2935.0,1124.0,,,,,865.0,,1404.0,185.0,792.0,733.0,,1524.0,1302.0,20.0,1467.0,
,1541.0,929.0,1021.0,,3084.0,168.0,2521.0,,,,,1013.0,,997.0,753.0,143.0,2454.0,,1599.0,1393.0,1950.0,438.0,
,3132.0,2371.0,1082.0,,1963.0,91.0,1463.0,,,,,839.0,,259.0,1955.0,2984.0,1445.0,,330.0,1013.0,428.0,945.0,
,1981.0,793.0,1288.0,,778.0,281.0,89.0,,,,,1663.0,,141.0,830.0,1052.0,792.0,,158.0,2692.0,108.0,2523.0,
,2354.0,454.0,1257.0,,839.0,80.0,842.0,,,,,1043.0,,1419.0,973.0,1042.0,1042.0,,1273.0,1497.0,361.0,585.0,
,141.0,1074.0,1572.0,,503.0,388.0,721.0,,,,,1248.0,,1633.0,1660.0,1654.0,1529.0,,1552.0,664.0,830.0,1124.0,
,454.0,2404.0,1578.0,,625.0,1726.0,2480.0,,,,,733.0,,120.0,2349.0,348.0,264.0,,1277.0,1276.0,242.0,857.0,
,161.0,871.0,3010.0,,1303.0,3360.0,1577.0,,,,,366.0,,3028.0,1482.0,1445.0,657.0,,1896.0,2521.0,2830.0,1273.0,
,112.0,1903.0,2587.0,,131.0,1277.0,1258.0,,,,,116.0,,184.0,1578.0,149.0,560.0,,1399.0,2522.0,1471.0,445.0,
,1967.0,1177.0,2076.0,,116.0,1599.0,1437.0,,,,,1198.0,,1374.0,3012.0,1198.0,1288.0,,369.0,126.0,743.0,158.0,
,949.0,755.0,3039.0,,150.0,1226.0,2481.0,,,,,948.0,,1666.0,1502.0,2046.0,366.0,,2784.0,503.0,867.0,50.0,
,880.0,3290.0,1925.0,,1248.0,1903.0,857.0,,,,,859.0,,1614.0,1572.0,2321.0,410.0,,1476.0,2238.0,1719.0,2121.0,
,11.0,174.0,3128.0,,2887.0,2375.0,1214.0,,,,,277.0,,401.0,1963.0,1064.0,2524.0,,2503.0,1925.0,112.0,898.0,
,3188.0,329.0,2980.0,,1497.0,1973.0,445.0,,,,,1907.0,,1801.0,1082.0,2074.0,1276.0,,521.0,400.0,880.0,3183.0,
,380.0,488.0,830.0,,400.0,1891.0,1292.0,,,,,2521.0,,523.0,1522.0,2509.0,690.0,,818.0,1082.0,339.0,1066.0,
,1088.0,228.0,3084.0,,2811.0,2340.0,3181.0,,,,,1238.0,,177.0,2521.0,1092.0,1745.0,,300.0,2349.0,618.0,3210.0,
,228.0,43.0,217.0,,183.0,1192.0,113.0,,,,,2524.0,,129.0,2133.0,319.0,1431.0,,1226.0,778.0,2683.0,1105.0,
,2952.0,68.0,664.0,,1054.0,2197.0,1487.0,,,,,2486.0,,511.0,315.0,1013.0,448.0,,3360.0,512.0,1981.0,81.0,
,2523.0,1981.0,865.0,,11.0,1700.0,292.0,,,,,3323.0,,1088.0,625.0,778.0,1190.0,,1873.0,1248.0,1564.0,1277.0,
,875.0,2573.0,1134.0,,3039.0,81.0,1168.0,,,,,483.0,,1469.0,45.0,81.0,898.0,,143.0,1257.0,2542.0,1054.0,
,1708.0,2513.0,1393.0,,1013.0,1559.0,2516.0,,,,,1431.0,,2711.0,1663.0,1004.0,3010.0,,353.0,2202.0,161.0,994.0,
,2275.0,949.0,1392.0,,1064.0,2477.0,5.0,,,,,560.0,,1453.0,664.0,124.0,464.0,,2905.0,264.0,2513.0,2743.0,
,824.0,161.0,1013.0,,690.0,1102.0,1110.0,,,,,45.0,,228.0,489.0,1723.0,910.0,,2429.0,1107.0,174.0,845.0,
,997.0,11.0,2157.0,,2659.0,1689.0,1302.0,,,,,947.0,,322.0,229.0,1827.0,679.0,,2076.0,2477.0,942.0,507.0,
,3290.0,997.0,1326.0,,1280.0,2072.0,167.0,,,,,898.0,,196.0,2524.0,652.0,1107.0,,1559.0,2321.0,941.0,444.0,
,2573.0,867.0,489.0,,679.0,1741.0,2527.0,,,,,2705.0,,1589.0,842.0,264.0,483.0,,533.0,2811.0,663.0,651.0,
,1504.0,188.0,315.0,,626.0,1303.0,2468.0,,,,,1276.0,,2740.0,217.0,2680.0,45.0,,114.0,2076.0,1079.0,2354.0,
,327.0,3132.0,1064.0,,1042.0,1524.0,2477.0,,,,,3416.0,,1284.0,1326.0,2486.0,116.0,,1443.0,172.0,14.0,11.0,
,3112.0,1471.0,843.0,,1426.0,177.0,1196.0,,,,,1332.0,,1805.0,2157.0,512.0,365.0,,2847.0,1963.0,1504.0,3369.0,
,339.0,1967.0,1529.0,,264.0,3031.0,1691.0,,,,,2568.0,,379.0,2587.0,464.0,183.0,,998.0,843.0,615.0,80.0,
,1469.0,3188.0,2120.0,,1522.0,2899.0,513.0,,,,,487.0,,1200.0,1021.0,1144.0,859.0,,2374.0,1502.0,2518.0,2527.0,
,2605.0,1541.0,1700.0,,126.0,1265.0,2272.0,,,,,1723.0,,297.0,1012.0,1482.0,1280.0,,444.0,2541.0,2427.0,2298.0,
,756.0,2354.0,1075.0,,229.0,2525.0,2473.0,,,,,2522.0,,546.0,2659.0,843.0,2705.0,,1102.0,690.0,1967.0,1033.0,
,190.0,31.0,792.0,,2522.0,1407.0,1248.0,,,,,1741.0,,3188.0,898.0,382.0,1840.0,,1687.0,277.0,1454.0,1226.0,
,1232.0,2952.0,503.0,,2524.0,536.0,753.0,,,,,1134.0,,2605.0,1064.0,436.0,1426.0,,81.0,1907.0,1663.0,2850.0,
,2738.0,1539.0,367.0,,1907.0,1696.0,972.0,,,,,1004.0,,348.0,503.0,859.0,2486.0,,640.0,1092.0,1118.0,1476.0,
,68.0,1469.0,410.0,,2984.0,1936.0,24.0,,,,,2221.0,,454.0,1092.0,366.0,328.0,,3359.0,483.0,15.0,2578.0,
,2404.0,2275.0,400.0,,487.0,942.0,736.0,,,,,496.0,,1903.0,2120.0,1289.0,1788.0,,1689.0,2984.0,871.0,793.0,
,546.0,367.0,264.0,,382.0,1401.0,1557.0,,,,,874.0,,1553.0,3039.0,510.0,2568.0,,1239.0,2887.0,16.0,225.0,
,1016.0,1708.0,436.0,,657.0,2991.0,444.0,,,,,1722.0,,987.0,839.0,184.0,487.0,,2862.0,679.0,329.0,3416.0,
,1534.0,760.0,1477.0,,641.0,1399.0,1340.0,,,,,1445.0,,1215.0,792.0,475.0,874.0,,1505.0,560.0,3182.0,735.0,
,1130.0,339.0,1907.0,,2349.0,369.0,1671.0,,,,,464.0,,2952.0,410.0,2238.0,510.0,,1851.0,2619.0,2452.0,1505.0,
,3365.0,1891.0,973.0,,410.0,925.0,299.0,,,,,49.0,,2573.0,1700.0,1134.0,1496.0,,388.0,2587.0,3028.0,859.0,
,2342.0,98.0,859.0,,217.0,2269.0,1447.0,,,,,1889.0,,1708.0,183.0,2221.0,1209.0,,1039.0,3416.0,1088.0,1896.0,
,1412.0,3112.0,1107.0,,733.0,1239.0,2475.0,,,,,2814.0,,3290.0,2321.0,2051.0,2510.0,,2739.0,2524.0,3081.0,1245.0,
,1553.0,875.0,778.0,,2568.0,638.0,1442.0,,,,,1125.0,,68.0,264.0,1392.0,1524.0,,507.0,365.0,1130.0,533.0,
,1031.0,2605.0,626.0,,277.0,3359.0,438.0,,,,,365.0,,920.0,2980.0,664.0,1889.0,,1432.0,487.0,778.0,91.0,
,188.0,756.0,2521.0,,1270.0,2847.0,743.0,,,,,1190.0,,3384.0,3084.0,176.0,1125.0,,3024.0,132.0,1242.0,2820.0,
,131.0,3365.0,475.0,,1827.0,735.0,611.0,,,,,1281.0,,1054.0,126.0,1125.0,1601.0,,,2046.0,245.0,1416.0,
,1454.0,327.0,1568.0,,2480.0,2688.0,609.0,,,,,375.0,,3190.0,1134.0,3031.0,2814.0,,,49.0,1477.0,2429.0,
,3010.0,824.0,690.0,,483.0,3290.0,1499.0,,,,,2198.0,,11.0,1075.0,1238.0,1270.0,,,1064.0,2228.0,521.0,
,367.0,322.0,910.0,,1288.0,3207.0,1476.0,,,,,652.0,,1606.0,366.0,2990.0,49.0,,,1125.0,38.0,1723.0,
,3384.0,546.0,2659.0,,366.0,1896.0,255.0,,,,,2941.0,,2404.0,690.0,3288.0,496.0,,,1280.0,1074.0,1726.0,
,987.0,2738.0,839.0,,2046.0,1287.0,1662.0,,,,,185.0,,1486.0,1417.0,865.0,1198.0,,,1289.0,1542.0,1851.0,
,2452.0,190.0,2619.0,,1289.0,1039.0,1239.0,,,,,510.0,,390.0,2046.0,1332.0,386.0,,,3084.0,1232.0,1401.0,
,1633.0,1553.0,2692.0,,2221.0,962.0,114.0,,,,,1270.0,,1412.0,778.0,1292.0,375.0,,,410.0,1414.0,180.0,
,1200.0,1309.0,1722.0,,1276.0,3024.0,2523.0,,,,,132.0,,153.0,382.0,229.0,3323.0,,,626.0,3051.0,372.0,
,3028.0,1257.0,116.0,,448.0,,1452.0,,,,,876.0,,1031.0,2692.0,3010.0,1322.0,,,3039.0,3418.0,2454.0,
,713.0,1534.0,512.0,,1092.0,,376.0,,,,,328.0,,2864.0,1190.0,1276.0,1722.0,,,1601.0,670.0,2174.0,
,1955.0,131.0,2705.0,,2705.0,,1666.0,,,,,2007.0,,150.0,365.0,310.0,1144.0,,,1426.0,203.0,757.0,
,150.0,1303.0,185.0,,1140.0,,1107.0,,,,,1219.0,,2738.0,1013.0,2480.0,947.0,,,2356.0,760.0,1662.0,
,1891.0,1535.0,1482.0,,1043.0,,126.0,,,,,1052.0,,185.0,400.0,690.0,19.0,,,733.0,420.0,3360.0,
,1420.0,1016.0,560.0,,181.0,,2821.0,,,,,183.0,,1955.0,464.0,2540.0,1502.0,,,1722.0,3132.0,1813.0,
,1663.0,1420.0,2984.0,,49.0,,741.0,,,,,541.0,,1482.0,2984.0,49.0,382.0,,,2770.0,2519.0,1239.0,
,1477.0,2711.0,1399.0,,464.0,,1318.0,,,,,512.0,,1811.0,1497.0,487.0,1723.0,,,1745.0,756.0,1463.0,
,1374.0,2349.0,1963.0,,1445.0,,735.0,,,,,872.0,,2329.0,1280.0,47.0,1827.0,,,1723.0,1805.0,2847.0,
,1068.0,1955.0,1190.0,,2076.0,,428.0,,,,,1442.0,,1568.0,1601.0,1190.0,321.0,,,1654.0,1614.0,3181.0,
,603.0,2899.0,1289.0,,185.0,,2517.0,,,,,2890.0,,136.0,1392.0,2814.0,1238.0,,,1134.0,488.0,1443.0,
,920.0,220.0,2046.0,,2521.0,,1601.0,,,,,1601.0,,1663.0,1445.0,1069.0,541.0,,,116.0,2811.0,281.0,
,1529.0,1232.0,1092.0,,1134.0,,1495.0,,,,,452.0,,1082.0,3010.0,783.0,1052.0,,,2417.0,1636.0,719.0,
,220.0,1088.0,3209.0,,3323.0,,1606.0,,,,,2454.0,,503.0,1393.0,2731.0,3031.0,,,652.0,504.0,1936.0,
,1257.0,589.0,2887.0,,1238.0,,912.0,,,,,2680.0,,2326.0,2887.0,948.0,1004.0,,,732.0,366.0,1552.0,
,297.0,150.0,1745.0,,1502.0,,1002.0,,,,,2510.0,,2478.0,641.0,294.0,1441.0,,,1840.0,1466.0,1559.0,
,2711.0,987.0,1840.0,,1889.0,,2506.0,,,,,1069.0,,190.0,483.0,1141.0,359.0,,,1741.0,1404.0,1002.0,
,184.0,1529.0,1502.0,,1601.0,,1416.0,,,,,2074.0,,23.0,3323.0,898.0,2007.0,,,1209.0,312.0,634.0,
,1303.0,2342.0,1276.0,,328.0,,281.0,,,,,2509.0,,1522.0,1907.0,2464.0,1741.0,,,657.0,1541.0,1891.0,
,1578.0,1522.0,898.0,,1741.0,,1647.0,,,,,176.0,,188.0,2305.0,365.0,842.0,,,181.0,31.0,457.0,
,1535.0,3010.0,1663.0,,1052.0,,507.0,,,,,3031.0,,82.0,116.0,1601.0,1062.0,,,375.0,511.0,1265.0,
,1288.0,2452.0,464.0,,132.0,,1210.0,,,,,3095.0,,183.0,843.0,1930.0,1331.0,,,3031.0,1801.0,168.0,
,1326.0,1068.0,691.0,,910.0,,2410.0,,,,,319.0,,402.0,1276.0,386.0,2379.0,,,48.0,1024.0,2238.0,
,589.0,1031.0,842.0,,1745.0,,2146.0,,,,,2356.0,,713.0,691.0,328.0,1442.0,,,81.0,503.0,2325.0,
,1805.0,920.0,183.0,,2011.0,,1283.0,,,,,2770.0,,2295.0,626.0,496.0,2680.0,,,1292.0,1016.0,1700.0,
,661.0,184.0,2568.0,,2680.0,,521.0,,,,,2567.0,,1012.0,2619.0,2444.0,2464.0,,,1198.0,824.0,1190.0,
,3190.0,229.0,1426.0,,2486.0,,1287.0,,,,,147.0,,413.0,1042.0,679.0,512.0,,,859.0,1534.0,177.0,
,1568.0,1568.0,679.0,,2464.0,,982.0,,,,,2417.0,,217.0,2238.0,2567.0,2574.0,,,319.0,920.0,1288.0,
,365.0,603.0,657.0,,1431.0,,1190.0,,,,,901.0,,1068.0,872.0,2457.0,1478.0,,,1069.0,2275.0,1929.0,
,2295.0,1963.0,1125.0,,2567.0,,1661.0,,,,,81.0,,1891.0,2477.0,1217.0,901.0,,,2139.0,379.0,2095.0,
,396.0,3028.0,1280.0,,2356.0,,2435.0,,,,,48.0,,3010.0,859.0,2454.0,876.0,,,1686.0,120.0,579.0,
,1522.0,1578.0,181.0,,876.0,,2081.0,,,,,732.0,,1326.0,375.0,2007.0,13.0,,,1042.0,98.0,1741.0,
,401.0,1445.0,1741.0,,294.0,,946.0,,,,,2731.0,,1257.0,1043.0,1963.0,2356.0,,,3323.0,259.0,131.0,
,1134.0,1477.0,948.0,,1722.0,,1417.0,,,,,1973.0,,1420.0,679.0,1524.0,732.0,,,1827.0,1453.0,1229.0,
,2329.0,3384.0,366.0,,1332.0,,3351.0,,,,,1654.0,,1502.0,1004.0,874.0,1654.0,,,2568.0,875.0,2525.0,
,33.0,1326.0,496.0,,2336.0,,296.0,,,,,2540.0,,1572.0,328.0,691.0,81.0,,,910.0,1811.0,3290.0,
,149.0,263.0,874.0,,1654.0,,859.0,,,,,2146.0,,661.0,49.0,2249.0,48.0,,,1973.0,2342.0,1903.0,
,2864.0,661.0,1500.0,,1004.0,,457.0,,,,,1331.0,,792.0,19.0,3323.0,1332.0,,,2221.0,3365.0,1689.0,
,82.0,149.0,1209.0,,2417.0,,403.0,,,,,1390.0,,1925.0,2680.0,910.0,2146.0,,,202.0,1177.0,2899.0,
,153.0,365.0,328.0,,948.0,,1100.0,,,,,321.0,,2349.0,1289.0,1209.0,2567.0,,,382.0,1535.0,1860.0,
,1075.0,1700.0,1478.0,,1198.0,,1443.0,,,,,2552.0,,131.0,2356.0,2146.0,1051.0,,,1238.0,348.0,1973.0,
,229.0,82.0,541.0,,2074.0,,1245.0,,,,,230.0,,1288.0,1722.0,1281.0,202.0,,,2705.0,1197.0,2197.0,
,898.0,2444.0,2007.0,,48.0,,2433.0,,,,,1322.0,,33.0,657.0,1399.0,2417.0,,,1190.0,523.0,1696.0,
,2243.0,3190.0,2814.0,,732.0,,1505.0,,,,,783.0,,679.0,733.0,653.0,847.0,,,496.0,216.0,2952.0,
,263.0,1374.0,386.0,,859.0,,2428.0,,,,,842.0,,3128.0,2568.0,1331.0,7.0,,,464.0,949.0,1599.0,
,172.0,1504.0,733.0,,1686.0,,2421.0,,,,,2123.0,,1700.0,1069.0,901.0,6.0,,,2074.0,1589.0,1056.0,
,136.0,713.0,3323.0,,3209.0,,666.0,,,,,2990.0,,1312.0,48.0,1219.0,1292.0,,,2731.0,1661.0,1745.0,
,2444.0,2329.0,1524.0,,3010.0,,2108.0,,,,,85.0,,149.0,732.0,1973.0,783.0,,,901.0,436.0,1661.0,
,2811.0,830.0,2641.0,,1069.0,,2430.0,,,,,1686.0,,973.0,1292.0,2379.0,2770.0,,,2814.0,987.0,1192.0,
,2349.0,1801.0,510.0,,1840.0,,2143.0,,,,,382.0,,2587.0,2076.0,1322.0,2221.0,,,2567.0,322.0,884.0,
,1082.0,2321.0,2524.0,,319.0,,1750.0,,,,,1292.0,,625.0,2074.0,202.0,2074.0,,,230.0,1666.0,2291.0,
,1404.0,1486.0,365.0,,1292.0,,1855.0,,,,,1426.0,,3039.0,1332.0,7.0,176.0,,,948.0,997.0,2349.0,
,1486.0,1092.0,49.0,,1219.0,,2436.0,,,,,446.0,,1578.0,1745.0,321.0,652.0,,,1399.0,43.0,196.0,
,185.0,1500.0,382.0,,2770.0,,2406.0,,,,,7.0,,2133.0,2770.0,1107.0,1686.0,,,124.0,2711.0,3081.0,
,1280.0,2295.0,1043.0,,2731.0,,2882.0,,,,,1144.0,,116.0,2705.0,185.0,2540.0,,,1004.0,2864.0,1950.0,
,366.0,1633.0,448.0,,230.0,,2140.0,,,,,684.0,,172.0,202.0,396.0,132.0,,,536.0,1917.0,2076.0,
,1589.0,2587.0,2321.0,,652.0,,1450.0,,,,,910.0,,664.0,1654.0,183.0,2731.0,,,359.0,141.0,1303.0,
,2659.0,1082.0,2238.0,,3031.0,,2135.0,,,,,3288.0,,263.0,1889.0,3147.0,1973.0,,,1281.0,3384.0,1957.0,
,1497.0,1497.0,375.0,,365.0,,3245.0,,,,,1199.0,,143.0,3288.0,3095.0,1069.0,,,2540.0,197.0,1982.0,
,2587.0,185.0,1601.0,,2555.0,,2914.0,,,,,1401.0,,2811.0,2567.0,132.0,319.0,,,1332.0,1486.0,2102.0,
,1393.0,1589.0,45.0,,1144.0,,974.0,,,,,963.0,,641.0,81.0,849.0,1199.0,,,876.0,454.0,1622.0,
,2326.0,264.0,849.0,,901.0,,1746.0,,,,,202.0,,2659.0,1840.0,45.0,1675.0,,,310.0,1215.0,3024.0,
,865.0,410.0,2477.0,,1973.0,,1236.0,,,,,847.0,,220.0,1331.0,1889.0,2890.0,,,847.0,2420.0,,
,572.0,3039.0,1331.0,,1209.0,,1781.0,,,,,2254.0,,898.0,2417.0,2254.0,872.0,,,872.0,1374.0,,
,116.0,401.0,1219.0,,898.0,,1939.0,,,,,294.0,,489.0,1723.0,483.0,310.0,,,874.0,401.0,,
,843.0,136.0,1042.0,,2007.0,,122.0,,,,,1399.0,,1280.0,1238.0,541.0,3209.0,,,1581.0,297.0,,
,511.0,1217.0,2680.0,,375.0,,1894.0,,,,,1217.0,,2887.0,2221.0,58.0,879.0,,,3392.0,1327.0,,
,3084.0,2864.0,2074.0,,1930.0,,234.0,,,,,624.0,,3012.0,132.0,2574.0,446.0,,,963.0,68.0,,
,483.0,1134.0,1651.0,,7.0,,123.0,,,,,1274.0,,603.0,1741.0,1878.0,1399.0,,,842.0,929.0,,
